date,ville,region,latitude,longitude,altitude_m,type_climat,temp_min_c,temp_max_c,temp_mean_c,humidite_pct,precipitations_mm,vitesse_vent_ms,direction_vent_deg,rafale_max_ms,ensoleillement_h,duree_jour_h,rayonnement_wm2,pm25_proxy_ugm3,qualite_capteur
2020-02-14,Yaoundé,Centre,3.848,11.502,750,equatorial,12.8,21.5,,72.7,0.0,1.5,215.0,1.6,5.1,11.15,644.3,24.6,good
2020-02-15,Yaoundé,Centre,3.848,11.502,750,equatorial,14.1,22.8,19.0,70.6,0.0,0.9,102.0,1.1,5.8,11.17,580.5,29.6,good
2020-02-16,Yaoundé,Centre,3.848,11.502,750,equatorial,13.8,21.2,17.3,71.1,0.0,1.6,58.0,1.8,5.3,11.19,616.6,16.3,good
2020-02-17,Yaoundé,Centre,3.848,11.502,750,equatorial,14.9,23.2,19.3,57.2,0.0,1.6,321.0,1.8,6.6,11.21,708.0,26.3,good
2020-02-18,Yaoundé,Centre,3.848,11.502,750,equatorial,13.3,23.2,17.0,69.9,0.0,0.1,331.0,0.1,6.0,11.24,649.7,9.9,good
2020-02-19,Yaoundé,Centre,3.848,11.502,750,equatorial,15.7,24.3,18.9,60.9,0.0,4.0,138.0,4.6,5.5,11.26,610.0,32.8,good
2020-02-20,Yaoundé,Centre,3.848,11.502,750,equatorial,9.8,20.8,16.0,55.6,0.0,3.1,237.0,4.8,5.5,11.28,483.9,23.1,good
2020-02-21,Yaoundé,Centre,3.848,11.502,750,equatorial,,24.4,20.4,70.2,0.0,3.1,284.0,4.3,5.7,11.3,597.7,22.1,good
2020-02-22,Yaoundé,Centre,3.848,11.502,750,equatorial,16.1,25.5,20.4,63.0,0.0,2.5,113.0,2.9,7.3,11.33,876.3,12.6,good
2020-02-23,Yaoundé,Centre,3.848,11.502,750,equatorial,13.0,23.2,19.3,66.4,0.0,3.0,118.0,4.1,5.7,11.35,579.8,24.9,good
2020-02-24,Yaoundé,Centre,3.848,11.502,750,equatorial,12.8,22.8,18.4,67.2,0.0,3.2,144.0,3.9,6.3,11.37,699.1,18.7,good
2020-02-25,Yaoundé,Centre,3.848,11.502,750,equatorial,12.9,22.8,18.5,63.1,0.0,3.1,326.0,3.6,7.5,11.4,650.5,31.4,good
2020-02-26,Yaoundé,Centre,3.848,11.502,750,equatorial,14.7,23.8,19.8,64.1,0.0,2.7,205.0,3.8,6.6,11.42,745.6,25.9,good
2020-02-27,Yaoundé,Centre,3.848,11.502,750,equatorial,15.7,26.2,21.3,64.7,0.0,1.0,316.0,1.6,5.9,11.45,671.6,26.9,good
2020-02-28,Yaoundé,Centre,3.848,11.502,750,equatorial,12.8,20.7,17.0,67.6,0.2,3.8,106.0,5.9,4.1,11.47,438.8,19.9,good
2020-02-29,Yaoundé,Centre,3.848,11.502,750,equatorial,15.1,22.7,18.7,57.0,0.0,2.2,359.0,2.9,6.6,11.49,682.3,17.6,good
2020-03-01,Yaoundé,Centre,3.848,11.502,750,equatorial,18.0,27.3,23.6,85.4,0.0,1.6,136.0,1.7,2.8,11.52,259.8,21.5,good
2020-03-02,Yaoundé,Centre,3.848,11.502,750,equatorial,15.7,25.5,20.2,95.5,0.0,2.0,,3.0,3.1,11.54,317.7,15.6,good
2020-03-03,Yaoundé,Centre,3.848,11.502,750,equatorial,15.6,22.8,19.2,100.0,0.0,3.6,10.0,3.6,2.1,11.57,164.8,23.6,good
2020-03-04,Yaoundé,Centre,3.848,11.502,750,equatorial,15.2,22.9,19.0,96.4,0.0,2.0,251.0,2.7,4.9,11.59,449.2,17.5,good
2020-03-05,Yaoundé,Centre,3.848,11.502,750,equatorial,14.8,25.9,20.9,88.0,2.2,4.5,18.0,5.2,1.4,11.62,184.0,13.3,good
2020-03-06,Yaoundé,Centre,3.848,11.502,750,equatorial,12.7,25.2,18.4,81.4,0.0,4.0,185.0,5.9,3.5,11.64,,26.7,good
2020-03-07,Yaoundé,Centre,3.848,11.502,750,equatorial,13.3,26.2,,87.8,2.4,2.8,122.0,3.3,2.3,11.67,268.5,23.7,good
2020-03-08,Yaoundé,Centre,3.848,11.502,750,equatorial,15.5,26.4,20.8,89.5,0.0,0.3,149.0,0.3,2.0,11.69,176.4,14.1,good
2020-03-09,Yaoundé,Centre,3.848,11.502,750,equatorial,16.4,25.1,20.7,82.6,9.4,,141.0,4.3,1.4,11.72,151.6,23.8,good
2020-03-10,Yaoundé,Centre,3.848,11.502,750,equatorial,16.5,24.9,21.2,83.4,10.9,2.4,228.0,3.5,5.6,11.74,569.1,18.8,good
2020-03-11,Yaoundé,Centre,3.848,11.502,750,equatorial,16.2,25.7,21.3,92.3,18.5,0.5,22.0,0.7,3.2,11.77,395.5,20.8,good
2020-03-12,Yaoundé,Centre,3.848,11.502,750,equatorial,18.2,28.5,22.0,94.7,32.6,3.1,169.0,3.5,3.7,11.79,352.7,26.8,good
2020-03-13,Yaoundé,Centre,3.848,11.502,750,equatorial,14.5,27.0,20.5,90.2,0.0,2.6,173.0,3.0,2.9,11.82,256.5,18.7,good
2020-03-14,Yaoundé,Centre,3.848,11.502,750,equatorial,17.9,25.7,22.0,85.6,0.0,4.0,316.0,6.2,1.7,11.85,182.2,29.4,good
2020-03-15,Yaoundé,Centre,3.848,11.502,750,equatorial,14.7,25.1,19.9,100.0,0.0,1.8,14.0,2.3,5.2,11.87,561.6,17.3,good
2020-03-16,Yaoundé,Centre,3.848,11.502,750,equatorial,15.1,23.4,18.9,78.0,32.6,0.4,317.0,0.6,2.1,11.9,177.0,14.0,good
2020-03-17,Yaoundé,Centre,3.848,11.502,750,equatorial,16.8,27.4,23.3,82.2,0.0,4.3,37.0,5.6,5.4,11.92,470.3,22.1,good
2020-03-18,Yaoundé,Centre,3.848,11.502,750,equatorial,18.0,25.9,21.2,,0.0,1.9,,2.8,2.1,11.95,235.9,18.0,good
2020-03-19,Yaoundé,Centre,3.848,11.502,750,equatorial,14.6,25.0,19.7,87.2,15.6,1.6,254.0,2.4,3.0,11.97,367.4,21.1,good
2020-03-20,Yaoundé,Centre,3.848,11.502,750,equatorial,16.9,25.1,21.3,97.6,9.5,1.2,70.0,1.4,3.5,12.0,270.2,14.0,good
2020-03-21,Yaoundé,Centre,3.848,11.502,750,equatorial,16.6,26.7,21.9,92.2,15.6,3.4,67.0,5.1,4.8,12.03,578.6,24.8,good
2020-03-22,Yaoundé,Centre,3.848,11.502,750,equatorial,16.1,27.4,21.8,90.2,0.0,2.2,58.0,2.7,3.7,12.05,414.5,18.9,good
2020-03-23,Yaoundé,Centre,3.848,11.502,750,equatorial,16.5,24.1,20.5,97.6,0.0,0.5,135.0,0.6,4.4,12.08,,18.2,good
2020-03-24,Yaoundé,Centre,3.848,11.502,750,equatorial,16.6,27.7,20.8,99.4,0.0,1.8,287.0,2.2,3.7,12.1,408.4,15.5,good
2020-03-25,Yaoundé,Centre,3.848,11.502,750,equatorial,15.9,25.6,21.9,89.0,0.0,1.7,59.0,2.4,4.0,12.13,367.1,19.8,good
2020-03-26,Yaoundé,Centre,3.848,11.502,750,equatorial,13.3,24.3,19.8,97.8,1.3,3.5,50.0,3.9,4.7,12.15,423.9,27.9,good
2020-03-27,Yaoundé,Centre,3.848,11.502,750,equatorial,15.8,27.0,20.2,85.8,2.4,2.4,330.0,3.7,3.8,12.18,,28.3,good
2020-03-28,Yaoundé,Centre,3.848,11.502,750,equatorial,16.8,27.3,20.4,100.0,0.0,3.4,124.0,4.9,4.0,12.21,430.0,24.7,good
2020-03-29,Yaoundé,Centre,3.848,11.502,750,equatorial,17.0,24.3,20.4,99.5,1.7,1.4,,,3.5,12.23,297.1,23.2,good
2020-03-30,Yaoundé,Centre,3.848,11.502,750,equatorial,15.8,23.9,20.2,89.1,0.0,4.0,89.0,6.1,2.2,12.26,242.5,20.3,good
2020-03-31,Yaoundé,Centre,3.848,11.502,750,equatorial,16.7,27.1,20.2,87.5,0.0,3.3,337.0,3.3,5.6,12.28,498.4,22.4,good
2020-04-01,Yaoundé,Centre,3.848,11.502,750,equatorial,17.3,25.5,21.7,83.6,0.0,4.0,311.0,4.5,4.2,12.31,376.6,20.1,good
2020-04-02,Yaoundé,Centre,3.848,11.502,750,equatorial,18.7,30.7,24.2,95.8,12.5,4.5,58.0,5.7,3.7,12.33,447.3,25.2,good
2020-04-03,Yaoundé,Centre,3.848,11.502,750,equatorial,17.5,27.8,21.2,94.2,1.5,3.4,218.0,4.5,4.9,12.36,468.3,25.8,good
2020-04-04,Yaoundé,Centre,3.848,11.502,750,equatorial,17.4,26.5,20.6,85.3,4.6,3.1,30.0,4.5,4.3,12.38,378.1,14.9,good
2020-04-05,Yaoundé,Centre,3.848,11.502,750,equatorial,16.7,27.3,22.3,94.5,0.0,2.2,180.0,2.6,4.6,12.41,517.2,27.5,good
2020-04-06,Yaoundé,Centre,3.848,11.502,750,equatorial,15.1,27.3,21.2,86.7,,3.0,287.0,3.9,3.2,12.43,278.5,27.2,good
2020-04-07,Yaoundé,Centre,3.848,11.502,750,equatorial,15.7,24.9,19.3,89.0,0.0,3.7,173.0,4.4,2.0,12.46,175.8,21.1,good
2020-04-08,Yaoundé,Centre,3.848,11.502,750,equatorial,15.0,25.9,19.5,87.0,0.0,1.2,80.0,1.4,4.1,12.48,361.4,25.1,good
2020-04-09,Yaoundé,Centre,3.848,11.502,750,equatorial,18.4,29.8,23.5,94.6,0.9,2.4,248.0,3.2,3.5,12.51,427.9,20.8,good
2020-04-10,Yaoundé,Centre,3.848,11.502,750,equatorial,18.6,25.7,22.1,86.8,0.0,3.9,306.0,4.9,3.9,12.53,456.7,23.1,good
2020-04-11,Yaoundé,Centre,3.848,11.502,750,equatorial,18.0,27.5,23.3,91.3,8.3,4.1,,4.5,3.3,12.55,354.8,34.0,good
2020-04-12,Yaoundé,Centre,3.848,11.502,750,equatorial,20.0,28.7,,97.5,0.0,0.9,327.0,1.2,4.3,12.58,388.8,20.0,good
2020-04-13,Yaoundé,Centre,3.848,11.502,750,equatorial,18.2,29.4,23.2,91.8,0.0,0.0,301.0,0.0,2.4,12.6,288.9,21.0,good
2020-04-14,Yaoundé,Centre,3.848,11.502,750,equatorial,18.6,27.5,23.5,80.8,3.4,4.9,179.0,6.0,2.5,12.63,224.1,19.7,good
2020-04-15,Yaoundé,Centre,3.848,11.502,750,equatorial,19.3,29.6,24.0,92.7,0.0,1.2,252.0,1.3,6.2,12.65,543.5,11.6,good
2020-04-16,Yaoundé,Centre,3.848,11.502,750,equatorial,17.5,28.9,23.2,100.0,0.0,3.6,240.0,4.2,3.8,12.67,426.7,21.0,good
2020-04-17,Yaoundé,Centre,3.848,11.502,750,equatorial,15.9,24.5,20.0,93.6,2.8,4.8,46.0,5.6,4.4,12.7,423.4,23.0,good
2020-04-18,Yaoundé,Centre,3.848,11.502,750,equatorial,15.4,26.2,20.8,86.4,0.0,4.6,77.0,6.1,3.4,12.72,292.9,25.2,good
2020-04-19,Yaoundé,Centre,3.848,11.502,750,equatorial,19.6,30.0,23.4,87.1,0.0,4.2,312.0,6.5,3.1,12.74,317.9,21.2,good
2020-04-20,Yaoundé,Centre,3.848,11.502,750,equatorial,17.6,27.9,23.0,80.6,0.0,5.8,145.0,6.4,2.0,12.76,209.9,29.8,good
2020-04-21,Yaoundé,Centre,3.848,11.502,750,equatorial,19.7,28.9,23.5,96.0,0.0,3.0,66.0,3.2,3.5,12.79,334.0,12.3,good
2020-04-22,Yaoundé,Centre,3.848,11.502,750,equatorial,19.7,30.1,,89.1,0.0,0.1,330.0,0.1,4.2,12.81,315.4,14.6,good
2020-04-23,Yaoundé,Centre,3.848,11.502,750,equatorial,18.1,26.6,21.3,93.0,5.8,3.0,51.0,4.0,4.5,12.83,455.2,15.5,good
2020-04-24,Yaoundé,Centre,3.848,11.502,750,equatorial,20.8,29.1,24.0,92.5,0.0,3.3,319.0,3.7,2.4,12.85,239.6,18.4,good
2020-04-25,Yaoundé,Centre,3.848,11.502,750,equatorial,15.3,26.9,21.1,100.0,3.8,2.6,158.0,3.9,4.4,12.87,424.9,21.3,good
2020-04-26,Yaoundé,Centre,3.848,11.502,750,equatorial,15.6,27.8,21.4,94.4,2.7,1.3,82.0,1.4,1.9,12.89,168.4,21.5,good
2020-04-27,Yaoundé,Centre,3.848,11.502,750,equatorial,15.9,26.3,20.7,85.0,35.9,1.9,82.0,3.0,,12.91,330.3,26.1,good
2020-04-28,Yaoundé,Centre,3.848,11.502,750,equatorial,19.4,27.2,22.7,91.0,8.8,2.5,120.0,3.5,3.5,12.93,393.2,25.5,good
2020-04-29,Yaoundé,Centre,3.848,11.502,750,equatorial,18.9,27.8,23.7,90.8,,3.3,71.0,4.1,3.6,12.95,243.0,24.3,good
2020-04-30,Yaoundé,Centre,3.848,11.502,750,equatorial,26.6,17.2,22.3,87.8,0.5,2.2,121.0,2.3,,12.97,638.0,19.5,good
2020-05-01,Yaoundé,Centre,3.848,11.502,750,equatorial,19.1,,22.4,88.1,0.0,3.2,73.0,3.7,4.9,12.99,440.7,27.3,good
2020-05-02,Yaoundé,Centre,3.848,11.502,750,equatorial,17.0,26.2,21.5,93.3,0.0,1.6,,1.7,0.4,13.01,18.9,21.5,good
2020-05-03,Yaoundé,Centre,3.848,11.502,750,equatorial,17.5,24.9,21.3,97.6,0.0,2.5,297.0,2.6,4.2,13.03,463.5,19.6,good
2020-05-04,Yaoundé,Centre,3.848,11.502,750,equatorial,18.9,27.1,23.1,88.4,3.5,1.2,32.0,1.7,0.8,13.05,123.2,14.2,good
2020-05-05,Yaoundé,Centre,3.848,11.502,750,equatorial,18.0,27.6,21.2,93.5,-7.5,3.6,18.0,5.0,3.9,13.07,404.5,18.6,good
2020-05-06,Yaoundé,Centre,3.848,11.502,750,equatorial,18.3,28.9,23.7,79.2,-9.3,1.3,197.0,1.5,5.1,13.09,495.9,26.8,good
2020-05-07,Yaoundé,Centre,3.848,11.502,750,equatorial,17.2,26.4,22.6,91.3,0.2,4.0,150.0,5.5,2.6,13.1,237.3,22.4,good
2020-05-08,Yaoundé,Centre,3.848,11.502,750,equatorial,19.8,30.4,24.7,85.4,0.0,1.5,222.0,2.4,4.6,13.12,526.0,23.7,good
2020-05-09,Yaoundé,Centre,3.848,11.502,750,equatorial,5.7,27.7,23.7,85.44672273332282,3.4,1.4,224.0,0.1,1.2,13.14,122.3,15.6,good
2020-05-10,Yaoundé,Centre,3.848,11.502,750,equatorial,15.5,27.8,21.5,99.3,0.0,3.8,70.0,4.8,2.5,13.15,313.5,25.8,good
2020-05-11,Yaoundé,Centre,3.848,11.502,750,equatorial,15.4,27.3,21.9,98.6,1.3,3.1,228.0,4.6,2.7,13.17,277.8,21.4,good
2020-05-12,Yaoundé,Centre,3.848,11.502,750,equatorial,18.7,29.0,23.5,95.0,0.0,3.6,163.0,5.0,4.0,13.19,432.9,16.9,good
2020-05-13,Yaoundé,Centre,3.848,11.502,750,equatorial,19.1,29.1,22.8,86.1,0.0,0.7,102.0,0.9,4.0,13.2,445.1,19.4,good
2020-05-14,Yaoundé,Centre,3.848,11.502,750,equatorial,17.9,29.0,22.2,90.1,2.7,1.3,245.0,1.8,1.0,13.22,63.0,26.8,good
2020-05-15,Yaoundé,Centre,3.848,11.502,750,equatorial,19.9,28.6,25.1,83.6,0.0,2.8,327.0,3.6,2.5,13.23,267.7,19.9,good
2020-05-16,Yaoundé,Centre,3.848,11.502,750,equatorial,20.0,30.9,25.3,100.0,12.9,1.3,265.0,1.3,3.5,13.25,347.3,24.2,good
2020-05-17,Yaoundé,Centre,3.848,11.502,750,equatorial,19.7,28.2,23.2,94.3,0.7,3.2,78.0,4.6,1.9,13.26,228.9,25.2,good
2020-05-18,Yaoundé,Centre,3.848,11.502,750,equatorial,21.9,31.6,25.3,82.8,0.0,4.3,107.0,5.8,1.2,13.27,60.4,19.9,good
2020-05-19,Yaoundé,Centre,3.848,11.502,750,equatorial,18.4,27.8,22.5,100.0,4.2,3.3,37.0,4.2,2.9,13.29,283.3,30.5,good
2020-05-20,Yaoundé,Centre,3.848,11.502,750,equatorial,21.5,31.3,25.1,88.9,10.3,3.0,189.0,3.2,3.6,13.3,270.7,18.6,good
2020-05-21,Yaoundé,Centre,3.848,11.502,750,equatorial,19.6,27.9,23.5,92.3,11.1,2.5,81.0,2.5,2.6,13.31,142.1,25.8,good
2020-05-22,Yaoundé,Centre,3.848,11.502,750,equatorial,18.7,27.6,24.0,95.0,0.0,0.2,234.0,0.2,2.9,13.33,365.5,11.7,good
2020-05-23,Yaoundé,Centre,3.848,11.502,750,equatorial,17.0,28.6,23.5,84.3,0.9,1.9,135.0,2.1,2.8,13.34,355.5,34.7,good
2020-05-24,Yaoundé,Centre,3.848,11.502,750,equatorial,17.8,28.7,22.7,84.0,4.9,3.2,319.0,4.0,4.6,13.35,460.9,33.4,good
2020-05-25,Yaoundé,Centre,3.848,11.502,750,equatorial,18.5,29.4,23.1,79.1,0.0,1.5,23.0,1.7,2.5,13.36,240.5,29.4,good
2020-05-26,Yaoundé,Centre,3.848,11.502,750,equatorial,17.4,30.1,23.5,84.3,31.1,2.4,,3.7,2.6,13.37,236.5,21.9,good
2020-05-27,Yaoundé,Centre,3.848,11.502,750,equatorial,18.6,29.2,24.3,99.0,5.5,3.9,352.0,5.2,2.7,13.38,270.9,29.6,good
2020-05-28,Yaoundé,Centre,3.848,11.502,750,equatorial,17.7,27.2,-4.7,98.2,14.4,2.1,194.0,3.3,4.1,13.39,333.0,17.6,good
2020-05-29,Yaoundé,Centre,3.848,11.502,750,equatorial,16.8,27.0,22.0,85.4,0.0,2.5,31.0,4.0,5.2,13.4,470.5,24.0,good
2020-05-30,Yaoundé,Centre,3.848,11.502,750,equatorial,19.8,26.9,22.9,95.3,9.4,1.3,348.0,2.0,4.2,13.41,529.6,20.9,good
2020-05-31,Yaoundé,Centre,3.848,11.502,750,equatorial,18.1,29.1,22.7,77.6,13.0,1.0,250.0,1.4,2.9,13.42,320.0,18.6,good
2020-06-01,Yaoundé,Centre,3.848,11.502,750,equatorial,17.4,28.1,23.0,87.2,0.0,4.0,74.0,5.1,3.0,13.43,328.2,25.8,good
2020-06-02,Yaoundé,Centre,3.848,11.502,750,equatorial,18.8,28.0,22.1,90.6,0.0,3.4,70.0,3.9,2.9,13.43,313.5,32.3,good
2020-06-03,Yaoundé,Centre,3.848,11.502,750,equatorial,,25.9,22.3,88.4,0.0,3.0,70.0,4.5,4.1,13.44,448.0,21.2,good
2020-06-04,Yaoundé,Centre,3.848,11.502,750,equatorial,19.7,28.2,24.3,98.4,0.0,0.8,45.0,1.2,4.5,13.45,365.3,18.1,good
2020-06-05,Yaoundé,Centre,3.848,11.502,750,equatorial,17.9,28.4,23.9,87.3,0.0,3.6,253.0,3.6,4.2,13.46,474.2,29.3,good
2020-06-06,Yaoundé,Centre,3.848,11.502,750,equatorial,19.5,29.4,22.9,96.6,0.8,0.3,268.0,0.4,3.1,13.46,320.4,13.4,good
2020-06-07,Yaoundé,Centre,3.848,11.502,750,equatorial,17.9,29.6,24.0,89.3,2.0,2.6,151.0,2.7,4.9,13.47,526.5,23.4,good
2020-06-08,Yaoundé,Centre,3.848,11.502,750,equatorial,19.7,,24.7,92.3,2.8,4.7,165.0,6.4,3.1,13.47,419.2,19.6,good
2020-06-09,Yaoundé,Centre,3.848,11.502,750,equatorial,21.1,30.9,25.0,98.4,3.6,5.8,341.0,9.0,3.3,13.48,343.4,34.7,good
2020-06-10,Yaoundé,Centre,3.848,11.502,750,equatorial,18.5,27.1,22.8,90.1,1.1,2.2,112.0,2.4,1.0,13.48,79.5,17.7,good
2020-06-11,Yaoundé,Centre,3.848,11.502,750,equatorial,19.5,26.8,23.3,82.6,3.1,3.0,348.0,3.9,5.1,13.48,463.9,26.5,good
2020-06-12,Yaoundé,Centre,3.848,11.502,750,equatorial,19.5,27.7,23.8,85.9,0.0,5.4,76.0,8.5,3.4,13.49,270.9,19.0,good
2020-06-13,Yaoundé,Centre,3.848,11.502,750,equatorial,15.8,28.0,21.3,83.2,12.9,2.7,288.0,3.8,2.8,13.49,208.7,11.0,good
2020-06-14,Yaoundé,Centre,3.848,11.502,750,equatorial,16.8,27.4,22.4,-9.0,3.2,2.8,30.0,3.9,4.0,13.49,377.8,22.8,good
2020-06-15,Yaoundé,Centre,3.848,11.502,750,equatorial,18.3,30.0,24.3,94.0,17.2,2.6,229.0,2.8,2.6,13.5,158.8,18.4,good
2020-06-16,Yaoundé,Centre,3.848,11.502,750,equatorial,23.3,30.4,26.7,88.0,9.7,4.0,114.0,5.6,4.0,13.5,354.2,29.6,good
2020-06-17,Yaoundé,Centre,3.848,11.502,750,equatorial,43.0,29.8,24.7,91.0,0.0,2.3,57.0,2.7,4.5,13.5,501.1,13.4,good
2020-06-18,Yaoundé,Centre,3.848,11.502,750,equatorial,17.8,26.4,22.3,91.5,0.0,1.1,22.0,1.1,3.0,13.5,273.4,25.2,good
2020-06-19,Yaoundé,Centre,3.848,11.502,750,equatorial,17.9,27.9,23.3,87.5,1.8,2.5,344.0,3.5,3.8,13.5,314.2,21.8,good
2020-06-20,Yaoundé,Centre,3.848,11.502,750,equatorial,21.0,29.0,24.2,82.5,1.3,0.2,347.0,0.3,3.1,13.5,257.4,20.4,good
2020-06-21,Yaoundé,Centre,3.848,11.502,750,equatorial,17.3,30.2,23.8,90.8,0.0,0.2,242.0,0.2,1.7,13.5,180.0,12.4,good
2020-06-22,Yaoundé,Centre,3.848,11.502,750,equatorial,20.8,31.8,25.4,87.8,1.6,2.2,169.0,2.6,2.9,13.5,288.7,25.9,good
2020-06-23,Yaoundé,Centre,3.848,11.502,750,equatorial,17.0,27.3,22.2,90.5,37.7,2.9,,3.9,4.6,13.5,466.6,15.3,good
2020-06-24,Yaoundé,Centre,3.848,11.502,750,equatorial,19.7,28.9,23.5,93.6,0.0,2.9,245.0,4.4,5.6,13.49,468.4,23.4,good
2020-06-25,Yaoundé,Centre,3.848,11.502,750,equatorial,16.4,29.3,22.7,88.6,29.4,4.2,254.0,5.7,3.4,13.49,299.5,,good
2020-06-26,Yaoundé,Centre,3.848,11.502,750,equatorial,18.1,28.1,22.8,97.5,0.0,2.4,283.0,3.6,3.8,13.49,441.6,21.2,good
2020-06-27,Yaoundé,Centre,3.848,11.502,750,equatorial,18.7,29.8,23.3,93.9,0.0,3.4,250.0,4.7,0.0,13.49,0.0,20.7,good
2020-06-28,Yaoundé,Centre,3.848,11.502,750,equatorial,21.4,30.8,24.8,91.2,12.1,,30.0,1.8,2.7,13.48,199.2,24.2,good
2020-06-29,Yaoundé,Centre,3.848,11.502,750,equatorial,18.5,28.1,24.1,97.1,0.0,3.4,,4.6,,13.48,312.9,22.5,good
2020-06-30,Yaoundé,Centre,3.848,11.502,750,equatorial,,25.3,21.5,75.5,0.0,2.5,146.0,3.0,4.2,13.47,395.1,22.7,good
2020-07-01,Yaoundé,Centre,3.848,11.502,750,equatorial,18.5,26.6,22.9,86.8,2.4,3.7,136.0,4.5,3.3,13.47,342.7,17.6,good
2020-07-02,Yaoundé,Centre,3.848,11.502,750,equatorial,17.9,27.9,23.2,85.2,,2.0,16.0,2.7,3.7,13.46,396.9,19.0,good
2020-07-03,Yaoundé,Centre,3.848,11.502,750,equatorial,18.3,30.4,24.1,85.4,1.1,1.4,48.0,1.8,4.6,13.46,427.4,16.0,good
2020-07-04,Yaoundé,Centre,3.848,11.502,750,equatorial,33.2,,22.3,83.0,0.0,1.2,336.0,1.3,4.9,13.45,479.8,17.8,good
2020-07-05,Yaoundé,Centre,3.848,11.502,750,equatorial,17.2,28.4,23.4,88.6,0.0,2.9,346.0,3.8,2.8,13.45,310.2,27.1,good
2020-07-06,Yaoundé,Centre,3.848,11.502,750,equatorial,18.6,31.1,24.3,100.0,0.0,1.6,174.0,2.3,3.1,13.44,325.9,17.4,good
2020-07-07,Yaoundé,Centre,3.848,11.502,750,equatorial,18.5,28.1,23.1,88.1,3.4,4.4,95.0,6.6,3.1,13.43,264.6,35.1,good
2020-07-08,Yaoundé,Centre,3.848,11.502,750,equatorial,17.6,28.6,22.8,88.3,7.8,1.2,162.0,1.7,4.9,13.42,437.7,22.9,good
2020-07-09,Yaoundé,Centre,3.848,11.502,750,equatorial,19.5,27.5,22.7,86.7,2.3,0.2,45.0,0.2,2.1,13.41,175.3,5.2,good
2020-07-10,Yaoundé,Centre,3.848,11.502,750,equatorial,21.0,29.6,24.0,76.9,0.0,5.5,292.0,6.6,3.8,13.41,420.8,35.5,good
2020-07-11,Yaoundé,Centre,3.848,11.502,750,equatorial,19.8,27.2,22.8,87.4,0.0,,126.0,0.9,3.8,13.4,334.4,12.5,good
2020-07-12,Yaoundé,Centre,3.848,11.502,750,equatorial,19.5,29.0,23.9,89.9,1.9,2.3,220.0,3.4,1.5,13.39,151.8,22.8,good
2020-07-13,Yaoundé,Centre,3.848,11.502,750,equatorial,18.1,25.8,21.6,88.3,0.0,0.8,355.0,1.2,3.8,13.38,447.6,13.8,good
2020-07-14,Yaoundé,Centre,3.848,11.502,750,equatorial,,28.8,22.1,82.8,0.0,2.0,281.0,2.2,3.7,13.37,270.7,31.8,good
2020-07-15,Yaoundé,Centre,3.848,11.502,750,equatorial,15.8,26.4,21.2,84.1,12.2,5.8,155.0,7.3,1.2,13.36,94.3,20.3,good
2020-07-16,Yaoundé,Centre,3.848,11.502,750,equatorial,17.3,28.0,23.6,86.8,0.0,2.6,278.0,3.0,3.9,13.34,358.5,23.1,good
2020-07-17,Yaoundé,Centre,3.848,11.502,750,equatorial,17.5,27.5,23.3,95.8,0.0,2.5,,4.0,4.2,13.33,459.2,15.0,good
2020-07-18,Yaoundé,Centre,3.848,11.502,750,equatorial,16.6,27.7,21.9,88.6,0.0,2.5,294.0,2.5,5.4,13.32,450.5,20.4,good
2020-07-19,Yaoundé,Centre,3.848,11.502,750,equatorial,19.7,28.1,23.9,88.4,0.0,2.3,72.0,2.3,2.5,13.31,219.5,23.4,good
2020-07-20,Yaoundé,Centre,3.848,11.502,750,equatorial,15.7,28.9,22.2,74.8,0.0,0.5,11.0,0.7,1.6,13.29,187.0,22.8,good
2020-07-21,Yaoundé,Centre,3.848,11.502,750,equatorial,19.6,28.9,24.5,84.4,0.0,1.4,207.0,2.2,,13.28,188.2,21.2,good
2020-07-22,Yaoundé,Centre,3.848,11.502,750,equatorial,17.0,27.8,23.4,89.8,6.4,4.9,32.0,5.8,3.6,13.27,335.5,30.0,good
2020-07-23,Yaoundé,Centre,3.848,11.502,750,equatorial,19.2,28.2,22.9,98.4,3.0,2.0,200.0,2.0,4.0,13.25,334.1,23.5,good
2020-07-24,Yaoundé,Centre,3.848,11.502,750,equatorial,20.5,31.0,24.6,90.6,0.0,1.1,156.0,1.6,4.0,13.24,389.8,11.6,good
2020-07-25,Yaoundé,Centre,3.848,11.502,750,equatorial,17.5,27.6,23.9,72.6,2.7,3.5,88.0,,2.1,13.22,189.9,21.8,good
2020-07-26,Yaoundé,Centre,3.848,11.502,750,equatorial,20.9,30.9,24.5,82.7,0.0,1.6,258.0,2.2,5.2,13.21,541.2,17.5,good
2020-07-27,Yaoundé,Centre,3.848,11.502,750,equatorial,17.3,29.2,23.7,79.8,6.8,4.1,86.0,5.9,2.3,13.19,253.5,40.7,good
2020-07-28,Yaoundé,Centre,3.848,11.502,750,equatorial,18.4,30.2,23.8,91.8,18.8,4.1,225.0,6.3,4.6,13.18,403.2,26.7,good
2020-07-29,Yaoundé,Centre,3.848,11.502,750,equatorial,15.5,28.5,21.5,86.4,0.0,3.5,60.0,4.5,3.6,13.16,356.9,20.3,good
2020-07-30,Yaoundé,Centre,3.848,11.502,750,equatorial,16.3,25.8,22.2,89.4,0.0,2.4,30.0,2.7,4.0,13.15,443.5,27.9,good
